"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:9044","Nankai Electric Railway Co., Ltd","9044","03/21/2008","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3653000004","6621472","283,290,763,264","JPY","Analyze"
"JT:7988","Nifco Inc","7988","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3756200006","6639163","282,362,183,680","JPY","Analyze"
"JT:8283","Paltac Corporation","8283","03/18/2010","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3782200004","B61BG94","282,183,041,024","JPY","Analyze"
"JT:8056","Nihon Unisys, Ltd","8056","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3754200008","6642688","281,513,689,088","JPY","Analyze"
"JT:8964","Frontier Real Estate Investment Corporation","8964","08/09/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046200006","B020QY3","275,369,000,960","JPY","Analyze"
"JT:9449","GMO Internet, Inc","9449","08/27/1999","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3152750000","6170167","274,180,112,384","JPY","Analyze"
"JT:4530","Hisamitsu Pharmaceutical Co., Inc","4530","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3784600003","6428907","273,200,250,880","JPY","Analyze"
"JT:2175","SMS Co., Ltd","2175","03/13/2008","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3162350007","B2PLYM1","267,106,172,928","JPY","Analyze"
"JT:8963","Invincible Investment Corporation","8963","08/01/2006","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046190009","B00STP1","260,639,916,032","JPY","Analyze"
"JT:1983","Toshiba Plant Systems & Services Corporation","1983","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3594200002","6897295","259,602,726,912","JPY","Analyze"
"JT:8570","AEON Financial Service Co., Ltd","8570","12/27/1994","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3131400008","6037734","255,975,571,456","JPY","Analyze"
"JT:3401","Teijin Limited","3401","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3544000007","6880507","255,714,689,024","JPY","Analyze"
"JT:7167","Mebuki Financial Group, Inc","7167","12/19/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3117700009","BH0VTS2","254,823,366,656","JPY","Analyze"
"JT:8806","Daibiru Corporation","8806","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3497200000","6661672","252,238,807,040","JPY","Analyze"
"JT:8986","Japan Rental Housing Investments Inc","8986","06/22/2006","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046410001","B15T1S3","251,357,462,528","JPY","Analyze"
"JT:8279","Yaoko Co.,Ltd","8279","11/02/1993","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3930200005","6985899","250,876,444,672","JPY","Analyze"
"JT:8282","K's Holdings Corporation","8282","04/14/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3277150003","6484277","248,665,145,344","JPY","Analyze"
"JT:9301","Mitsubishi Logistics Corporation","9301","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3902000003","6596848","244,032,438,272","JPY","Analyze"
"JT:3098","cocokara fine Inc","3098","04/01/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3297330007","B2Q4CF8","243,333,251,072","JPY","Analyze"
"JT:2206","Ezaki Glico Co., Ltd","2206","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3161200005","6327703","241,700,061,184","JPY","Analyze"
"JT:7321","Kansai Mirai Financial Group Inc","7321","04/02/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3229500008","BFX06D6","240,998,449,152","JPY","Analyze"
"JT:8253","Credit Saison Co.,Ltd","8253","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3271400008","6591809","237,052,493,824","JPY","Analyze"
"JT:4555","Sawai Pharmaceutical Co., Ltd","4555","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3323050009","6784955","235,159,273,472","JPY","Analyze"
"JT:6141","DMG Mori Co., Ltd","6141","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3924800000","6602563","226,068,922,368","JPY","Analyze"
"JT:9793","Daiseki Co.,Ltd","9793","07/27/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3485600005","6263164","223,029,772,288","JPY","Analyze"
"JT:9605","Toei Company, Ltd","9605","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3560000006","6895181","222,041,735,168","JPY","Analyze"
"JT:9003","Sotetsu Holdings, Inc","9003","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3316400005","6767202","221,141,975,040","JPY","Analyze"
"JT:4540","Tsumura & Co","4540","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3535800001","6906919","220,420,702,208","JPY","Analyze"
"JT:2222","Kotobuki Spirits Co., Ltd","2222","04/04/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3299600001","6489465","220,325,347,328","JPY","Analyze"
"JT:8919","Katitas Ltd","8919","12/27/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3932950003","BF0QD69","219,703,951,360","JPY","Analyze"
"JT:9031","Nishi-Nippon Railroad Co., Ltd","9031","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3658800002","6642967","219,324,071,936","JPY","Analyze"
"JT:9749","Fuji Soft Incorporated","9749","10/01/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3816600005","6357001","217,178,275,840","JPY","Analyze"
"JT:6534","D.A.Consortium Holdings Inc","6534","10/03/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3548780000","BZB2H64","215,929,946,112","JPY","Analyze"
"JT:8424","Fuyo General Lease Co., Ltd","8424","12/07/2004","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3826270005","B03P2F0","215,677,714,432","JPY","Analyze"
"JT:2264","Morinaga Milk Industry Co., Ltd","2264","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3926800008","6602648","214,266,019,840","JPY","Analyze"
"JT:8184","Shimachu Co., Ltd","8184","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3356800007","6804455","213,475,049,472","JPY","Analyze"
"JT:8012","Nagase & Co., Ltd","8012","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3647800006","6619820","213,151,858,688","JPY","Analyze"
"JT:8174","Nippon Gas Co., Ltd","8174","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3695600001","6640068","212,199,538,688","JPY","Analyze"
"JT:9010","Fuji Kyuko Co., Ltd","9010","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3810400006","6356495","211,603,505,152","JPY","Analyze"
"JT:9065","Sankyu Inc","9065","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3326000001","6775380","211,352,059,904","JPY","Analyze"
"JT:8233","Takashimaya Company, Limited","8233","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3456000003","6870401","209,750,097,920","JPY","Analyze"
"JT:3360","Ship Healthcare Holdings, Inc","3360","02/22/2005","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3274150006","B05MTR0","209,457,889,280","JPY","Analyze"
"JT:8585","Orient Corporation","8585","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3199000005","6661122","209,388,601,344","JPY","Analyze"
"JT:8359","The Hachijuni Bank, Ltd","8359","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3769000005","6400626","209,083,957,248","JPY","Analyze"
"JT:8956","Premier Investment Corporation","8956","09/10/2002","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3041770003","6543800","208,984,522,752","JPY","Analyze"
"JT:6134","Fuji Corporation","6134","06/24/2013","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3809200003","6356592","208,296,787,968","JPY","Analyze"
"JT:8628","Matsui Securities Co., Ltd","8628","08/01/2001","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3863800003","6373892","207,366,717,440","JPY","Analyze"
"JT:9090","Maruwa Unyu Kikan Co.,Ltd","9090","04/08/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3879170003","BKRC097","205,831,471,104","JPY","Analyze"
"JT:3258","UNIZO Holdings Company, Limited","3258","06/23/2009","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3394400000","B2PNJP5","204,978,405,376","JPY","Analyze"
"JT:8136","Sanrio Company, Ltd","8136","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3343200006","6776349","202,239,950,848","JPY","Analyze"
"JT:9627","Ain Holdings Inc","9627","04/02/2009","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3105250009","6249120","199,874,330,624","JPY","Analyze"
"JT:3298","Invesco Office J-REIT, Inc","3298","06/05/2014","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047760008","BMBL9L9","199,644,102,656","JPY","Analyze"
"JT:8273","Izumi Co., Ltd","8273","12/07/1987","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3138400001","6468152","199,495,090,176","JPY","Analyze"
"JT:9783","Benesse Holdings, Inc","9783","03/01/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3835620000","6121927","199,382,302,720","JPY","Analyze"
"JT:3227","MCUBS MidCity Investment Corporation","3227","08/29/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3046450007","B19PR78","198,215,729,152","JPY","Analyze"
"JT:3397","TORIDOLL Holdings Corporation","3397","02/16/2006","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3636650008","B0WHPP8","197,688,033,280","JPY","Analyze"
"JT:8385","The Iyo Bank, Ltd","8385","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3149600003","6468282","194,297,397,248","JPY","Analyze"
"JT:2201","Morinaga & Co., Ltd","2201","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3926400007","6602604","193,599,356,928","JPY","Analyze"
"JT:8114","Descente Ltd","8114","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3548800006","6265438","193,170,440,192","JPY","Analyze"
"JT:7251","Keihin Corporation","7251","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3277230003","6487328","192,066,322,432","JPY","Analyze"
"JT:8379","The Hiroshima Bank, Ltd","8379","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3797000001","6075723","190,615,961,600","JPY","Analyze"
"JT:7984","Kokuyo Co., Ltd","7984","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3297000006","6496506","189,428,203,520","JPY","Analyze"
"JT:8961","MORI TRUST Sogo Reit, Incorporation","8961","02/13/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046170001","6729558","187,307,999,232","JPY","Analyze"
"JT:8251","Parco Co. Ltd","8251","01/23/1987","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3781800002","6670582","186,424,705,024","JPY","Analyze"
"JT:8703","kabu.com Securities Co., Ltd","8703","03/17/2005","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3218850000","B067ML9","185,620,807,680","JPY","Analyze"
"JT:9616","Kyoritsu Maintenance Co., Ltd","9616","09/19/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3253900009","6489603","184,423,170,048","JPY","Analyze"
"JT:6055","JAPAN MATERIAL Co., Ltd","6055","12/19/2011","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3389680004","B4KGDQ2","183,794,204,672","JPY","Analyze"
"JT:9076","Seino Holdings Co., Ltd","9076","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3415400005","6793423","182,619,013,120","JPY","Analyze"
"JT:8957","Tokyu REIT, Inc","8957","09/10/2003","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3044510000","6687203","182,615,687,168","JPY","Analyze"
"JT:9601","Shochiku Co., Ltd","9601","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3362800009","6805362","180,341,866,496","JPY","Analyze"
"JT:3387","create restaurants holdings inc","3387","09/28/2005","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3269930008","B0J2LC5","179,259,654,144","JPY","Analyze"
"JT:9744","Meitec Corporation","9744","02/18/1991","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3919200000","6576356","176,010,330,112","JPY","Analyze"
"JT:9746","TKC Corporation","9746","07/21/1987","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3539400006","6892665","174,798,028,800","JPY","Analyze"
"JT:7274","SHOWA Corporation","7274","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3360300002","6805629","174,188,904,448","JPY","Analyze"
"JT:1883","MAEDA ROAD CONSTRUCTION Co., Ltd","1883","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3861600009","6554727","172,997,902,336","JPY","Analyze"
"JT:9759","NSD Co., Ltd","9759","11/18/1999","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3712600000","6639602","172,370,313,216","JPY","Analyze"
"JT:4478","Freee Kk","4478","12/17/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3826520003","BKLFVR7","172,075,696,128","JPY","Analyze"
"JT:7862","Toppan Forms Co., Ltd","7862","03/06/1998","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3629200001","6105028","172,043,796,480","JPY","Analyze"
"JT:9303","The Sumitomo Warehouse Co., Ltd","9303","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3407000003","6859080","170,754,965,504","JPY","Analyze"
"JT:8987","Japan Excellent, Inc","8987","06/27/2006","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046420000","B15T1R2","170,142,728,192","JPY","Analyze"
"JT:1824","Maeda Corporation","1824","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3861200008","6554705","168,346,746,880","JPY","Analyze"
"JT:8515","Aiful Corporation","8515","07/30/1997","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3105040004","6019419","166,877,544,448","JPY","Analyze"
